,peak_rank,debut_rank,lifetime_peak_rank,sensationality,avg_rank_score,std_rank_score,time_on_chart,num_occurrences,rank_sum,skewness,kurtosis,spotify_popularity,top_10,top_25,top_50
366,11,0.09090909090909091,11,0.34106121124606625,0.022797307213406812,0.022749134986414593,16,16,0.34195960820110216,2.1920419378727254,3.316700674841015,77.0,False,True,True
367,45,0.022222222222222223,45,0.13918736778012764,0.012999578372079915,0.00376379374047114,8,11,0.12999578372079915,1.42071313644689,0.8580614715693917,86.0,False,False,True
368,47,0.02040816326530612,32,0.3487773344814713,0.016630014354785807,0.0031135953896439797,35,21,0.2494502153217871,-0.16510086484954295,-1.0916273918175903,85.0,False,False,True
369,65,0.015384615384615385,65,0.015383401723156442,0.015384615384615385,0.0,1,1,0.015384615384615385,0.0,-3.0,57.0,False,False,False
370,29,0.014705882352941176,29,0.3599147168697958,0.0187866602487997,0.007412029425562676,20,20,0.3381598844783946,0.7712136538292198,-0.8105763393101362,61.0,False,False,True
371,83,0.012048192771084338,83,0.012047609837264606,0.012048192771084338,0.0,1,1,0.012048192771084338,0.0,-3.0,57.0,False,False,False
372,21,0.011904761904761904,21,0.5346993676283711,0.029293959494675798,0.01062862545971931,20,20,0.5272912709041645,0.0794314840346935,-1.1905028710903793,73.0,False,True,True
373,39,0.011627906976744186,39,0.3702626629772212,0.018514462860112435,0.0038399403611399344,20,21,0.33326033148202383,0.05883722322265244,-0.7337839336376057,69.0,False,False,True
374,90,0.011111111111111112,90,0.011110653886319266,0.011111111111111112,0.0,1,1,0.011111111111111112,0.0,-3.0,47.0,False,False,False
375,92,0.010869565217391304,92,0.01086913716715654,0.010869565217391304,0.0,1,1,0.010869565217391304,0.0,-3.0,48.0,False,False,False
376,74,0.010309278350515464,74,0.08082794548083383,0.011572094177918777,0.0011767024072373304,7,7,0.08100465924543143,0.43008927544400694,-1.1032407249381035,56.0,False,False,False
377,99,0.010101010101010102,99,0.010100666578312545,0.010101010101010102,0.0,1,1,0.010101010101010102,0.0,-3.0,55.0,False,False,False
378,7,0.14285714285714285,7,0.17235513542080283,0.05803096432371397,0.06006957226816429,3,3,0.17409289297114192,0.6977591174118222,-1.4999999999999996,68.0,True,True,True
379,14,0.07142857142857142,14,0.24090942736391496,0.02188576281388533,0.016791764061890087,12,12,0.2188576281388533,2.502551427439401,4.614542151723724,80.0,False,True,True
380,19,0.05263157894736842,19,0.06552457369141651,0.032809295967190705,0.019822282980177717,2,2,0.06561859193438141,-2.17505019485685e-16,-1.9999999999999998,62.0,False,True,True
381,25,0.04,25,0.039978680311163695,0.04,0.0,1,1,0.04,0.0,-3.0,67.0,False,True,True
382,27,0.037037037037037035,27,0.048763037549938826,0.024400871459694988,0.012636165577342047,2,2,0.048801742919389976,0.0,-2.0,67.0,False,False,True
383,29,0.034482758620689655,29,0.3195065701782913,0.021165648316136085,0.007543960540146054,15,15,0.2751534281097691,-0.037877321338273276,-1.0913232393589531,78.0,False,False,True
384,30,0.03333333333333333,30,0.04394331332648527,0.02198581560283688,0.011347517730496453,2,2,0.04397163120567376,-2.1738469349076669e-16,-1.9999999999999998,73.0,False,False,True
385,32,0.03125,32,0.031239831446031152,0.03125,0.0,1,1,0.03125,0.0,-3.0,58.0,False,False,True
386,34,0.029411764705882353,34,0.039492224410590415,0.019756387403446228,0.009655377302436126,2,2,0.039512774806892456,-2.940644853274578e-16,-2.0,75.0,False,False,True
387,35,0.02857142857142857,35,0.028563656570828044,0.02857142857142857,0.0,1,1,0.02857142857142857,0.0,-3.0,60.0,False,False,True
388,39,0.02564102564102564,39,0.025635407783424657,0.02564102564102564,0.0,1,1,0.02564102564102564,0.0,-3.0,60.0,False,False,True
389,45,0.022222222222222223,45,0.02221856496567498,0.022222222222222223,0.0,1,1,0.022222222222222223,0.0,-3.0,64.0,False,False,True
390,51,0.0196078431372549,51,0.0196053306640811,0.0196078431372549,0.0,1,1,0.0196078431372549,0.0,-3.0,0.0,False,False,False
391,52,0.019230769230769232,52,0.019228398924449053,0.019230769230769232,0.0,1,1,0.019230769230769232,0.0,-3.0,76.0,False,False,False
392,58,0.017241379310344827,58,0.028344895684091487,0.01417624521072797,0.003065134099616858,2,2,0.02835249042145594,-8.617338692880574e-16,-2.0,61.0,False,False,False
393,10,0.01639344262295082,10,0.61238578983029,0.03386300658461002,0.021357037173329665,22,22,0.6433971251075904,1.7519708681055304,2.549671907014421,75.0,True,True,True
394,65,0.015384615384615385,65,0.015383401723156442,0.015384615384615385,0.0,1,1,0.015384615384615385,0.0,-3.0,57.0,False,False,False
395,81,0.012345679012345678,81,0.0123450518251087,0.012345679012345678,0.0,1,1,0.012345679012345678,0.0,-3.0,65.0,False,False,False
396,86,0.011627906976744186,86,0.011627382942214881,0.011627906976744186,0.0,1,1,0.011627906976744186,0.0,-3.0,84.0,False,False,False
397,19,0.011494252873563218,19,0.5320083435638425,0.029102219180140766,0.011288247588496765,20,20,0.5529421644226744,0.45578660106158386,-0.7122141263489352,66.0,False,True,True
398,56,0.01,56,0.1915985628509842,0.013839355284218185,0.002614509396488768,14,14,0.17991161869483646,0.2853503618289957,-1.3515596841152375,34.0,False,False,False
399,1,1.0,1,0.9034409941406087,0.08693964234913744,0.22922216623673403,18,18,1.4779739199353366,3.6976953791230462,11.81509326102984,84.0,True,True,True
